,APA,BKR,BP,COP,CTRA,CVX,DK,DVN,ENB,EOG,ET,FANG,FTI,HAL,HES,KMI,MPC,NOV,OKE,PBF,PSX,SHEL,SLB,TTE,VLO,WMB,XOM
2022-04-22,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-04-29,-498.9914097838489,0.0,0.0,-651.0817707355762,1500.0,0.0,158.13990653014443,0.0,1499.9999999999998,0.0,1500.0,-869.6733649580613,0.0,-875.0000000000034,0.0,0.0,-3.5565983099675008e-12,0.0,0.0,0.0,-5.1526821546545835e-12,341.8600934698515,-11.093887888751162,1500.0,0.0,0.0,-594.1595666337688
2022-05-06,-747.4363932518885,0.0,1.4700089778367431e-12,-139.31270572088442,1499.9999999999955,2.2266164778854375e-12,390.68775264213474,-209.53035491192554,1499.9999999999957,0.0,1499.9999999999945,-740.9904077717378,-241.63852878555826,-779.5410125447565,-1.898519857785082e-12,3.6782254801765306e-12,-154.74603175651484,109.31224735784141,0.0,0.0,-292.92806233271295,2.7684867422352566e-12,-38.10484891104136,1499.9999999999939,-155.77165401295358,9.571123707659447e-12,0.0
2022-05-13,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-05-20,-796.8002207819854,1.8637882693859784e-12,4.2367431975241396e-12,-305.0493031711646,1499.9999999999852,0.0,125.66873927567954,-318.87007783724664,1499.9999999999914,0.0,1499.999999999978,-489.3195874372345,-8.893935580589963e-12,-874.9999999999828,0.0,7.44552663436425e-12,-1.7967734060133327e-11,117.67561827332996,-6.57163915722953e-12,-5.405431002180406e-12,-89.70422789684243,256.6556424509998,-156.36585384487012,1499.999999999987,2.9727970268610808e-12,3.136261448441322e-12,-468.890729030608
2022-05-27,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-06-03,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-06-10,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-06-17,-875.0000000000031,189.37577199785522,552.5808112334167,-335.01261192128413,598.4877604221474,-15.72096148746897,270.67978372100265,-743.2157397790581,1499.9999999999945,-322.8375163672221,645.3025360113076,-588.3362910695996,-115.10654428482485,-264.96388722131366,-195.44526098982647,-2.482995677382177e-11,0.0,331.7948002705539,-21.415819798929192,5.360615256447729,3.3133065024115127e-12,864.6642749811571,3.7472522024009054,1499.9999999999943,-1.1388102729808839e-11,38.006393903664694,-22.94536708046393
2022-06-24,-875.000000000037,0.0,-5.273530344925678e-12,2.5029407389503855e-12,1499.999999999999,3.2606305003158294e-12,76.37058293626437,-727.1102977239639,1499.9999999999984,0.0,1499.9999999999998,-729.481994584667,0.0,-875.0000000000169,2.795061479755262e-12,-5.178670276604479e-12,8.794958335590648e-12,423.6294170634579,-1.1396957256923963e-12,-1.014377201283285e-11,4.28076918290001e-12,2.0872573499879334e-10,1.881787030748679e-12,1499.9999999999902,1.3754158534263794e-12,-8.39891474309531e-12,-293.4077076913326
2022-07-01,-615.1862342256323,307.80289676596647,86.13792577481401,-235.38834186288227,486.8802807913417,-99.4571136706309,147.66090211859444,-524.9605571674704,1499.9999999999943,-29.60254553238063,742.0125949762435,-503.8886389496193,-282.38672697336364,-507.68014760479974,-33.30106473691604,427.4134600281914,-26.718822214467856,-9.944304744817637e-11,191.24602648801013,106.25030184704629,-83.8027578443377,363.793736120463,-205.9990034143911,1499.9999999999995,-22.38505181791039,575.502275633946,-263.9433945298234
2022-07-08,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-07-15,-784.8079559145034,-1.6843377657165588e-12,-1.107128860734228e-12,-164.8554996463294,943.2413390989616,0.0,490.93711622647953,-746.2125999022747,1500.0,0.0,1133.0558257379264,-488.82996999611277,0.0,-875.0000000000019,0.0,0.0,0.0,2.877797486607072e-12,0.0,0.0,0.0,932.7657189366348,-319.0312136600731,1500.0,9.807417612460377e-12,0.0,-121.26276088070834
2022-07-22,-669.746938032313,7.626764155041847e-12,8.630652511035446e-12,-88.76841701699131,1499.9999999999386,5.936677595687343e-12,-4.6856018733611585e-12,-290.2127383382401,1499.9999999999848,-2.0684939435060757e-12,1393.449489226794,-367.86053788110365,0.0,-874.9999999999466,-1.557407485740654e-12,1.0648868053959839e-11,6.179822072528906e-12,3.052973731831125e-12,9.050127568360724e-12,-1.6312594678827238e-11,-190.1456614150419,1.1168815636788678e-11,-617.5546008266897,1499.9999999999816,-142.1546400581834,606.5505107732167,-258.55646643145116
2022-07-29,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-08-05,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-08-12,-874.9999999999769,1.5397594327814344e-12,0.0,-245.7770570915334,1499.9999999999948,0.0,294.5538080326157,-673.3431662752448,1500.0,0.0,1499.9999999999945,-502.786903944367,0.0,-875.0000000001013,0.0,0.0,-4.042963651058356e-12,0.0,-1.460565413472637e-11,0.0,0.0,3.676340638093041e-11,0.0,1500.0,0.0,205.44619196739296,-328.0928726887874
2022-08-19,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-08-26,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-09-02,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-09-09,-781.0140120428451,2.4356280723280114e-12,7.524496417660451e-12,-189.47976754250635,1499.9999999999764,0.0,196.52072085059896,-715.5152376526577,1499.9999999999845,-1.347479361517063e-12,1500.0,-477.60638303029884,-4.671190219088961e-12,-874.9999999992284,0.0,1.2580195197203696e-11,7.614569242366137e-12,7.410441737726562e-12,3.068232438164183e-12,-1.2477723465228963e-11,4.0796563958107405e-12,8.37622754530636e-12,1.5941056565857033e-12,1499.9999999999825,1.9492876038523727e-12,303.47927914901356,-461.3845997324227
2022-09-16,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-09-23,-875.0000000000107,398.84777919581256,5.667249655341054e-12,-209.64527052570523,1499.999999999988,1.733529048990857e-12,183.25462321075113,-814.123345155089,1499.999999999993,0.0,744.5543471453635,-544.1966770142507,-2.8957260727121594e-12,-849.9686888079248,0.0,4.3568980704132046e-12,3.926836810501768e-12,-1.4015717131173549e-12,4.364525899808504e-12,-2.384333886287566e-12,1.2883144282482683e-12,226.15006662740376,-207.0660184970041,1499.999999999994,1.3444215438778048e-12,447.19318382066655,0.0
2022-09-30,-875.0,442.12152138447794,0.0,0.0,1500.0,0.0,0.0,-875.0,1500.0,0.0,1500.0,-874.9999999999999,0.0,-875.0,0.0,0.0,0.0,0.0,0.0,57.87847861552138,0.0,0.0,0.0,1500.0,0.0,0.0,0.0
2022-10-07,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-10-14,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-10-21,-874.9999999999998,33.6249561387959,0.0,-228.28438062439326,431.4475268395297,0.0,146.0978954090051,-641.6640199864711,1500.0,-172.26402830859215,895.6124585917471,-429.58858091044,0.0,-626.6542310774679,-93.02199444109525,474.5789069290388,0.0,277.83706980830635,-2.794131535346805e-12,141.86106434939052,0.0,461.5942672167469,-281.80199392356246,1500.0,0.0,637.3458547174406,-151.72077072797387
2022-10-28,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-11-04,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-11-11,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-11-18,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-11-25,-875.0000000000084,2.221953377394922e-12,0.0,-235.85898062420603,285.8806066730882,0.0,-2.0767636235694285e-12,-809.0437831719236,1500.0,-85.31680059611641,1176.46070216749,-456.6786660878863,9.572105764144074e-12,-740.630940037102,-93.8373312234959,555.1456188586545,-6.542464385358891e-12,-6.1250103838588566e-12,0.0,619.6021777503395,-4.9755038176718706e-12,253.1750155549368,-87.98623302610936,1499.9999999999993,0.0,609.7358789955038,-115.64726523314029
2022-12-02,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-12-09,-875.0000000000053,26.386625606607744,230.7181359631785,-208.4970801606769,39.67337048568184,-108.51470851538869,42.583403224167505,-692.1557699798223,1499.9999999999955,-161.0007268456192,765.0133937712658,-409.1882272452637,0.0,-579.3553953415361,-36.18385260305123,641.6610304103397,4.395077544408387e-12,0.0,235.038517057833,432.11596294793645,-34.387067519028804,360.81156739609156,-164.05829153117452,1499.9999999999955,0.0,725.9979931368802,-231.6588802584149
2022-12-16,-875.0000000000014,5.360723650215353e-12,1.3669244433932929e-11,-128.57598347223208,5.568303181126392e-12,5.447246075445274e-12,-4.401391863835931e-12,-874.9999999999804,1499.999999999993,-7.090967044543029e-12,1499.9999999999663,-746.4240165277502,-4.149443503766601e-12,-874.9999999999944,-2.3367069660348666e-12,2.244026383682497e-11,-4.556681494045512e-12,0.0,1.0631590835337164e-11,816.668075437924,3.040796209087064e-12,1.726037548145376e-11,-4.365903851505213e-12,1499.9999999999873,1.1164210030959118e-12,1183.3319245620262,2.4940454392877066e-12
2022-12-23,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2022-12-30,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-01-06,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,-1200.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
2023-01-13,-790.8458309640691,298.29004773315984,-33.3851710524329,-292.8135272273078,0.0,-80.74619857542277,0.0,-681.2136825569003,1415.5116107512843,-174.37240816928656,694.6078633739015,-510.99237788724076,0.0,-457.73965790812076,-2.4658243263309587,1054.4783929824705,0.0,0.0,599.962685622745,231.28223523425143,-26.98652608341703,-7.05326863430907,-185.1495561298489,1139.9031499888647,0.0,1023.547208899062,-213.81916507104893
2023-01-20,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-01-27,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-02-03,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-02-10,-875.0000000000036,1.4298868580156945e-11,0.0,-362.0716556739538,7.537217250522117e-12,0.0,0.0,-822.8425809186845,1499.9999999999998,0.0,1500.0,-565.0857634073678,1.4963501297067256e-12,-875.0000000000036,0.0,0.0,0.0,-3.858569021742095e-12,0.0,710.4060450058721,0.0,0.0,0.0,1500.0,3.3202570136057245e-12,1289.5939549941363,-2.7935518241034317e-12
2023-02-17,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-02-24,-874.9999999999945,-1.4032717873274886e-12,0.0,-321.4913149592964,0.0,0.0,0.0,-831.225285363552,1500.0,0.0,1499.9999999999998,-597.2833996771534,0.0,-875.0000000000068,0.0,-1.4038129049625446e-12,-4.705071894416097e-12,2.7837962402557596e-12,0.0,754.2581443134268,-1.1128340653352584e-12,0.0,0.0,1500.0,0.0,1245.7418556865846,-1.9435228732538492e-11
2023-03-03,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-03-10,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-03-17,-875.0000000000043,0.0,3.42887227505311e-12,-148.61619920100568,0.0,0.0,-4.193359572816824e-12,-874.9999999999029,1499.999999999993,-58.490456712726456,1500.0,-546.3816889624043,0.0,-764.9151912756313,-231.59646384832692,0.0,6.634501852624481e-12,-4.77853825440001e-12,3.2184140291029537e-12,739.5946237506258,2.4115490607833385e-12,1.8314168858405146e-12,-2.971205424561658e-12,1499.9999999999998,1.0358214982395165e-12,1260.4053762493445,-4.922599543041188e-12
2023-03-24,-875.0,-1.4966956374995777e-12,2.6888265698794947e-12,-217.53954165513636,0.0,0.0,1.122226407963166e-12,-752.2618824504038,1499.999999999999,-261.1548904955837,1065.8921009495152,-367.08864020868185,309.541123553206,-555.9494254622292,-364.4961683089475,916.6193811641601,0.0,-81.62663543376969,29.741904054655414,521.0742821080837,0.0,1.2814661388976939e-12,0.0,1032.0668811461521,0.0,1125.0643270242203,-24.882815985245504
2023-03-31,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-04-06,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-04-14,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-04-21,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-04-28,-874.9999999999999,0.0,0.0,-148.80482320513678,0.0,0.0,0.0,-862.4734759734993,1500.0,-189.2827706818522,849.8387398638442,-341.22681856185494,43.89012329161194,-668.5951733376021,-414.6169382400667,1105.2421406710862,0.0,0.0,0.0,823.1774049333341,0.0,0.0,0.0,825.7404672001728,0.0,1352.111124039975,0.0
2023-05-05,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-05-12,-875.0000000000006,-1.109429090981122e-12,0.0,-83.75164869839904,0.0,0.0,1.1778900577525931e-12,-770.0609029904315,1500.0,-219.93912835292485,1146.4144044930433,-363.23755831541376,-2.3798784296119803e-12,-737.2189047643823,-450.79185687843596,730.8301528084097,2.789764328719992e-12,0.0,0.0,935.0857551367952,3.81062473666227e-12,-9.543749117013413e-12,0.0,757.4402480394818,0.0,1430.229439522278,-4.700717536426347e-11
2023-05-19,-875.0000000000023,0.0,0.0,-125.47815043405596,0.0,-1.5886832245100402e-12,1.3506270465282026e-12,-682.9330815515427,1500.0,-212.3579146249138,946.2278275644386,-407.7931804140957,428.4004253920587,-640.4109537462837,-453.8126117357789,943.8089090238799,0.0,0.0,0.0,593.7341028850245,0.0,0.0,-83.30382505523096,732.0853019789905,0.0,1355.7434331556162,-18.910282438097013
2023-05-26,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-06-02,-875.0000000000015,0.0,201.26833589624206,-10.845469989332589,0.0,0.0,23.386853315129493,-756.2826798196579,1390.2523174806522,-214.23964021162345,826.2557246383227,-363.50110886895095,558.4296879265654,-786.7996158677504,-443.54289128404884,677.383743057723,0.0,-3.1526064301946225e-12,0.0,369.8364056014887,1.0959343188588758e-11,338.209571650357,-49.788593958633676,1130.7275187197306,0.0,984.249841713784,0.0
2023-06-09,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-06-16,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073,240.74074074074073
2023-06-23,-687.5747922571843,196.38817887521776,403.08167602203184,-100.02259932191107,185.91207183007887,341.8488501529513,-249.2546653747992,-460.34813786422956,973.7149743599706,-142.81747805168322,745.9645010385332,-222.4358578287474,-78.07513165794919,-466.0052245357908,-269.78783802432963,811.3877569013722,191.51677446046415,-172.41244760573045,483.380999461393,-471.2432645311982,163.6503454452005,486.89049602335405,-180.00763133733153,544.1424006447342,0.001241230024754754,758.0644014954355,214.0404004501243
